username,#assignment,#problem,%assignment>0.8,score,syntax,ac,WRONG,TLE,RTE,Final_count,total_submissions,rate_pre_score,unique_days,unique_weeks,Compilation_Error,avg_submissions_per_day,avg_submissions_per_week,assignment_diversity,problem_diversity,mean_submissions_per_problem
038dfa39ea11eb199e32e61fa4bd264d6d7ebc72,5,53,80,90.25716981,21.76,28.24,48.24,3.53,2.94,53,170,28.23529412,16,8,21.76470588,10.625,21.25,0.029411765,0.311764706,3.20754717
f2c6f4d1250f2570b4dc5edfa7d0952ec4b7194f,19,111,63.16,95.31810811,15.52,31.94,35.22,9.85,10.45,111,335,32.53731343,30,14,15.52238806,11.16666667,23.92857143,0.056716418,0.331343284,3.018018018
56df019984fc7a155fc18b5c4ecd2f52c497693e,7,63,85.71,94.75793651,10.39,77.92,10.39,2.6,1.3,63,77,77.92207792,4,2,10.38961039,19.25,38.5,0.090909091,0.818181818,1.222222222
79f071f88a5c4c3bd278b93f9f622e90e15a10f0,1,1,0,0,100,0,0,0,0,1,1,0,1,1,100,1,1,1,1,1
128ed4bebb12d030efad936db13d26a620bd620a,7,80,85.71,99,30.29,22.52,38.87,8.58,2.95,80,373,23.5924933,23,10,30.29490617,16.2173913,37.3,0.018766756,0.214477212,4.6625
28a125bc7a4d79ba10eeb2abdaa878d46eea4b32,18,113,66.67,98.12336283,13.06,37.9,41.08,6.69,3.5,114,314,38.53503185,49,16,13.05732484,6.408163265,19.625,0.057324841,0.359872611,2.754385965
be7b5a55c3a0343bda6a2a6ad09c5cfe8714b27f,11,85,63.64,98.58823529,19.1,30.9,43.75,2.43,9.03,86,288,32.63888889,20,11,19.09722222,14.4,26.18181818,0.038194444,0.295138889,3.348837209
301483d94b9efd8e7d95ca45979a6583215c1d58,11,98,72.73,93.11306122,17,36.03,44.53,2.83,0.4,98,247,36.84210526,33,12,17.00404858,7.484848485,20.58333333,0.044534413,0.396761134,2.520408163
5faefa46d05d32e90b97c1cc9260bacd6c2f45de,10,65,40,97.86292308,14.86,23.65,58.78,3.04,2.03,72,296,27.36486486,28,14,14.86486486,10.57142857,21.14285714,0.033783784,0.219594595,4.111111111
a593667aa30cd094ca66d70dbb5ee98fc64d38f0,5,23,20,93.78869565,3.23,83.87,12.9,0,0,24,31,83.87096774,4,4,3.225806452,7.75,7.75,0.161290323,0.741935484,1.291666667
308b8bd2a17694ea81d601d025d5cb4ea6fc1fba,1,1,0,92.85,33.33,0,66.67,0,11.11,1,9,11.11111111,1,1,33.33333333,9,9,0.111111111,0.111111111,9
c67df30ae6cf151f19df3e36d15f0361619ed47a,4,59,100,94.74576271,40.43,19.45,38.91,1.52,1.22,59,329,23.40425532,20,9,40.42553191,16.45,36.55555556,0.012158055,0.179331307,5.576271186
470647470caa15468e461e105a8ecd3b25a912f0,6,45,50,91.55088889,21.58,33.81,37.41,9.35,1.44,45,139,34.5323741,11,7,21.58273381,12.63636364,19.85714286,0.043165468,0.323741007,3.088888889
bf9e4a55173e6e65b88bbf4f18744ea043b07ed6,1,13,100,100,4.35,56.52,39.13,0,4.35,13,23,60.86956522,1,1,4.347826087,23,23,0.043478261,0.565217391,1.769230769
3841fabcde0188d8dc9b3060cacffafa3450ec85,7,115,71.43,95.1973913,12.64,35.63,44.83,6.03,3.74,132,348,39.65517241,26,11,12.64367816,13.38461538,31.63636364,0.020114943,0.33045977,2.636363636
5504396737eadc63295f751ebf765c22b35b23db,4,10,100,100,7.69,84.62,7.69,0,0,10,13,84.61538462,3,2,7.692307692,4.333333333,6.5,0.307692308,0.769230769,1.3
df1a661311bcb75b3b3c258c46ab75819bd6d249,6,42,33.33,93.17666667,6.15,29.23,56.92,10.77,4.62,40,130,30.76923077,16,7,6.153846154,8.125,18.57142857,0.046153846,0.323076923,3.095238095
a60f543d315ec120d2f433cdccc19342c9c3be02,6,116,100,97.32758621,7.48,56.07,30.37,1.4,5.14,121,214,58.87850467,14,8,7.476635514,15.28571429,26.75,0.028037383,0.542056075,1.768595041
aeae992591ef4a9423528eb6029301cbd29daff5,1,3,0,43.85666667,26.32,5.26,15.79,31.58,36.84,3,19,5.263157895,1,1,26.31578947,19,19,0.052631579,0.157894737,6.333333333
b002ea316ac314e47c6aceffd6583bd300962387,1,5,0,59.676,0,8.33,58.33,75,0,5,12,8.333333333,4,3,0,3,4,0.083333333,0.416666667,2.4
0297fd76b36e100882756e636bb03031255f57da,6,48,83.33,95.56020833,8.46,19.12,56.62,16.91,4.04,49,272,26.83823529,24,9,8.455882353,11.33333333,30.22222222,0.022058824,0.176470588,5.333333333
eaffaa19471bbf9bba8fa5808dd0904474089ae7,6,109,50,92.77192661,11.24,24.59,44.73,13.11,11.01,112,427,28.1030445,21,12,11.2412178,20.33333333,35.58333333,0.014051522,0.255269321,3.745614035
616bff7fefe77a5e5618f600b39cc1002b71867c,11,107,81.82,94.76635514,16.82,25.47,51.87,4.67,3.74,107,428,27.10280374,21,10,16.82242991,20.38095238,42.8,0.025700935,0.25,4
1133fe0ca8444133bea1e55ef5b4026b5e8445fc,6,43,100,100,5.65,20.16,69.35,8.47,0.81,46,248,30.24193548,19,8,5.64516129,13.05263158,31,0.024193548,0.173387097,5.391304348
bdc3fba009b4d570355de5bfedfb6766746789ce,5,59,80,97.03372881,11.3,48.7,29.57,1.74,9.57,59,115,55.65217391,16,10,11.30434783,7.1875,11.5,0.043478261,0.513043478,1.949152542
6bdbd12c28f576e6dc4242177fbf9829e65c4726,9,45,44.44,93.34244444,13.42,26.17,48.99,18.79,17.45,46,149,32.2147651,25,10,13.42281879,5.96,14.9,0.060402685,0.302013423,3.239130435
97469bc8eac2e4fd57266fa9821a50561a4d8473,1,3,0,76.38,0,14.29,42.86,14.29,28.57,3,7,42.85714286,1,1,0,7,7,0.142857143,0.428571429,2.333333333
070671333adf94dadc433fcafc872c6301dd0744,8,55,25,78.20763636,36.71,26.58,35.44,0.63,1.27,55,158,26.58227848,15,7,36.70886076,10.53333333,22.57142857,0.050632911,0.348101266,2.872727273
fe659e147194c97b69278c8effb4041297398009,2,11,100,100,13.33,73.33,13.33,0,0,11,15,73.33333333,3,2,13.33333333,5,7.5,0.133333333,0.733333333,1.363636364
501f6ef9ac0e3eaee34c2357da968672bafbff95,5,114,80,97.45614035,15,44.29,39.29,1.07,0.36,114,280,46.07142857,18,9,15,15.55555556,31.11111111,0.017857143,0.407142857,2.456140351
08399013cfa671c37b50b71ef25f1b2fd606c009,12,103,75,96.45621359,16.96,30.41,44.44,7.6,2.63,104,342,31.57894737,36,12,16.95906433,9.5,28.5,0.035087719,0.301169591,3.288461538
91ccfc470d803af51ecbb91da39db5592e3a3324,19,113,68.42,94.45973451,12.07,34.67,43.03,12.69,2.17,114,323,35.29411765,39,15,12.07430341,8.282051282,21.53333333,0.058823529,0.349845201,2.833333333
254f59f316c0c9e98ce4d4ac6cb1718aef6d9f00,5,46,60,95.94891304,22.35,24.58,49.16,0.56,3.35,46,179,26.81564246,12,7,22.34636872,14.91666667,25.57142857,0.027932961,0.25698324,3.891304348
dcf7777f614c11ed45f8ff82f2c44d7dd15889af,7,103,57.14,94.91436893,24.83,34.62,36.71,3.15,0.7,107,286,38.11188811,28,12,24.82517483,10.21428571,23.83333333,0.024475524,0.36013986,2.672897196
1e59ca9160cbe32a3bebef6df4339e30a16d0dfd,8,83,62.5,95.90759036,17.53,41.24,34.02,1.03,8.25,84,194,41.2371134,11,9,17.5257732,17.63636364,21.55555556,0.041237113,0.427835052,2.30952381
248ff20c10b7d18c30fc84ce214936f5bb440e6e,3,34,66.67,98.03911765,11.86,61.02,18.64,10.17,1.69,34,59,61.01694915,6,4,11.86440678,9.833333333,14.75,0.050847458,0.576271186,1.735294118
8b2735093e532de21b7aabee43b9c76278bdd5cb,7,105,71.43,100,10.96,38.7,46.92,4.45,1.71,109,292,40.75342466,39,13,10.95890411,7.487179487,22.46153846,0.023972603,0.359589041,2.678899083
fe4316169ee8c83567ebc52bc629912ff65f14b6,15,96,53.33,96.45072917,13.25,38.15,43.37,2.41,8.43,96,249,38.55421687,34,15,13.25301205,7.323529412,16.6,0.060240964,0.385542169,2.59375
9a8ad4a46036cc65da3ce25da0a1b9e70f979655,4,14,25,49.28571429,31.71,7.32,60.98,0,0,14,82,7.317073171,6,3,31.70731707,13.66666667,27.33333333,0.048780488,0.170731707,5.857142857
0d05b13c0460dbd3e3e99537d6eb4665b0dd194b,9,78,66.67,99.03846154,5.1,47.13,37.58,9.55,0.64,78,157,50.95541401,31,12,5.095541401,5.064516129,13.08333333,0.057324841,0.496815287,2.012820513
5a7424ce2a160cc7bcb097b51942e1e1ce68ddb1,15,85,60,95.33329412,22.22,26.6,50.51,0.67,0,85,297,27.27272727,31,15,22.22222222,9.580645161,19.8,0.050505051,0.286195286,3.494117647
57a668ff1e3df5afc4e593bbbbc39e9eae0a940c,6,61,83.33,99.62163934,7.03,46.88,37.5,0.78,10.94,61,128,51.5625,7,7,7.03125,18.28571429,18.28571429,0.046875,0.4765625,2.098360656
7f8b72d92d190113dbc807befe9e8033ecdda75f,12,111,66.67,93.27873874,16.34,21.6,53.11,5.64,7.78,113,514,22.76264591,31,12,16.34241245,16.58064516,42.83333333,0.023346304,0.215953307,4.548672566
213a1a52e92bd478f671a4e614a7ee5b82ea4b91,6,40,50,91.86525,40.13,26.11,29.94,2.55,1.27,40,157,28.66242038,23,8,40.12738854,6.826086957,19.625,0.038216561,0.25477707,3.925
f1fb0a22c3c46fe87eaf8bdd97d80ed51436f782,5,41,40,97.93609756,23.77,41.8,34.43,0,0,51,122,41.80327869,9,7,23.7704918,13.55555556,17.42857143,0.040983607,0.336065574,2.392156863
e299749491b5a979701f0dedd4467ed53aaf7c7c,6,102,83.33,97.98794118,12.44,54.4,22.28,13.47,3.11,105,193,54.92227979,26,13,12.43523316,7.423076923,14.84615385,0.031088083,0.528497409,1.838095238
9deeecfc873e74ca5ef8b27fb6b22bf7a536ab86,5,37,60,87.83783784,25,33,40,4,1,39,100,34,15,9,25,6.666666667,11.11111111,0.05,0.37,2.564102564
0e63b2194be2efd4b5b5f2b6e2d77ac12aaadec3,1,1,0,100,50,50,0,0,0,1,2,50,1,1,50,2,2,0.5,0.5,2
f382c8f54d9fc494b6d8cc0751f694f0acbddca2,4,50,100,100,16.59,26.73,51.61,10.6,0,50,217,32.25806452,9,3,16.58986175,24.11111111,72.33333333,0.01843318,0.230414747,4.34
884afc60bb87e1f0d85311221487273fc5d13d13,4,53,75,93.23886792,18.65,26.94,48.19,0,6.22,53,193,33.16062176,15,5,18.65284974,12.86666667,38.6,0.020725389,0.274611399,3.641509434
29c9f517c368a528325a1e38b51adf368923bb04,5,70,100,98.57142857,14.05,39.46,37.3,0.54,9.73,70,185,40.54054054,23,7,14.05405405,8.043478261,26.42857143,0.027027027,0.378378378,2.642857143
04d32bf7b10a238244d3e1acc3bcf53a449daf99,8,103,62.5,97.3938835,15.8,29.14,39.51,16.05,6.67,107,405,34.81481481,34,13,15.80246914,11.91176471,31.15384615,0.019753086,0.254320988,3.785046729
64c207f458782b92f681bc496f8a6763ac3b99c2,5,60,20,83.55083333,23.68,20.18,52.19,4.82,2.19,59,228,21.05263158,13,9,23.68421053,17.53846154,25.33333333,0.021929825,0.263157895,3.8
add21f371c1ade0e82ccdacf7ce016dc151a6968,6,105,33.33,91.9627619,16.47,36.14,41.77,2.81,4.02,104,249,36.54618474,21,11,16.46586345,11.85714286,22.63636364,0.024096386,0.421686747,2.371428571
76578f23a12fae71dcf7aff5aa48a7ace122f5f2,9,68,77.78,95.29911765,11.76,36.27,43.14,11.27,4.41,76,204,36.76470588,22,10,11.76470588,9.272727273,20.4,0.044117647,0.333333333,2.684210526
69c377ef0f1c724f59024bd4c2a7fa5d36e50432,5,60,40,76.55516667,56.3,13.2,27.86,1.47,2.35,59,341,13.19648094,20,11,56.30498534,17.05,31,0.014662757,0.175953079,5.683333333
ad77e6368d86e38cbf14a33770ca16b204522863,12,108,75,97.03703704,24.94,26.28,38.98,10.47,5.57,108,449,28.28507795,38,13,24.94432071,11.81578947,34.53846154,0.026726058,0.240534521,4.157407407
1e87dd3db07a664f4eb34b7e0a3ac578ca8846f9,12,85,75,95.18541176,28.17,32.54,38.1,0.4,1.19,85,252,32.53968254,17,8,28.17460317,14.82352941,31.5,0.047619048,0.337301587,2.964705882
a57d3a31b965e00aa208f4d499c0b3637f759838,7,20,71.43,95,14.29,57.14,28.57,0,0,19,35,57.14285714,10,4,14.28571429,3.5,8.75,0.2,0.571428571,1.75
dd98462b95687767f50edcdc4758ff5237c0bcff,4,61,100,97.89213115,11.52,27.14,54.28,1.49,8.55,61,269,30.85501859,13,7,11.52416357,20.69230769,38.42857143,0.014869888,0.226765799,4.409836066
14e9c7d5220ae70aadd1e37038e74bba41439d65,11,75,63.64,94.96666667,35.67,21.97,37.26,7.96,2.87,75,314,21.97452229,11,9,35.66878981,28.54545455,34.88888889,0.035031847,0.238853503,4.186666667
f7ce1b89f61b8a40a961d7fee02ea31d4b27583a,11,106,81.82,94.54462264,7.77,48.54,36.89,4.37,7.28,106,206,49.51456311,30,12,7.766990291,6.866666667,17.16666667,0.053398058,0.514563107,1.943396226
ce5a9a38579b80879f4de53eaab2d0083b685d62,1,7,0,87.85714286,10,35,55,40,0,7,20,35,4,2,10,5,10,0.05,0.35,2.857142857
f4984561cc406867aa796356b6bf10a2091e67fe,4,32,50,96.875,8.06,51.61,40.32,0,0,32,62,54.83870968,8,5,8.064516129,7.75,12.4,0.064516129,0.516129032,1.9375
0bd4c0cd006b55dbfa7806aa4b45926119ce9540,9,61,55.56,97.60786885,14.65,37.58,47.13,0.64,0.64,61,157,41.40127389,13,8,14.64968153,12.07692308,19.625,0.057324841,0.388535032,2.573770492
05218d5a6d67f5c1d6305dffb907e940260304c1,6,104,66.67,99.03846154,13.7,32.65,48.4,5.83,3.5,108,343,33.52769679,22,10,13.70262391,15.59090909,34.3,0.017492711,0.303206997,3.146788991
137ffd846ed245676a14f1d5e8676a4ef646182b,4,41,75,100,29.89,26.44,40.23,4.02,1.15,41,174,27.5862069,11,6,29.88505747,15.81818182,29,0.022988506,0.235632184,4.243902439
3b5d744051772f15e4bc3167d749711fa798b0c1,5,32,40,92.1875,14.29,44.29,41.43,0,1.43,34,70,47.14285714,11,9,14.28571429,6.363636364,7.777777778,0.071428571,0.457142857,2.058823529
0b18b1d653e0d031e1aee9129432b668c4264d3f,5,99,100,100,23.24,32.72,42.81,0.92,0.61,104,327,32.72171254,15,9,23.24159021,21.8,36.33333333,0.01529052,0.302752294,3.144230769
92e2b243f8ca7bf1ce773bedf8205980f034ff05,8,85,62.5,93.19494118,26.1,31.73,33.73,5.62,4.42,85,249,33.33333333,15,12,26.10441767,16.6,20.75,0.032128514,0.341365462,2.929411765
155290f106d7951f353d1290f55d95a5a1535e90,7,14,14.29,42.85714286,27.45,15.69,52.94,0,3.92,12,51,15.68627451,6,3,27.45098039,8.5,17,0.137254902,0.274509804,3.642857143
40c0843e6cba7960b4a4fc631d0831b9242a9778,6,29,16.67,78.07862069,29.27,51.22,19.51,0,0,29,41,51.2195122,13,7,29.26829268,3.153846154,5.857142857,0.146341463,0.707317073,1.413793103
b8b78832d415b2137aaa400ec638ca3828510a71,6,101,83.33,98.49970297,16.4,31.86,42.9,6.31,3.15,104,317,33.12302839,26,10,16.40378549,12.19230769,31.7,0.018927445,0.318611987,3.048076923
b4742d304d9cd4891aac3cedf5905676e9fcc9d5,12,103,75,95.53398058,23.1,28.8,42.39,4.89,3.26,104,368,31.52173913,23,11,23.09782609,16,33.45454545,0.032608696,0.279891304,3.538461538
3bdad6ba65de3948b9939ebd98d80b03fe3f8e93,14,82,42.86,91.59304878,26.83,23.17,40.85,10.37,8.54,83,328,23.7804878,41,14,26.82926829,8,23.42857143,0.042682927,0.25,3.951807229
4d3eb0a9c08fa8d2fb11d00af22f7d582f106019,6,108,83.33,98.18777778,21.04,33.72,37.46,6.05,4.61,113,347,34.29394813,24,13,21.03746398,14.45833333,26.69230769,0.017291066,0.311239193,3.07079646
2a8f1b3e408879bc12a312938c32061d9e29a4e9,11,100,81.82,99.6,19.4,30.15,40.6,9.85,4.48,100,335,30.44776119,33,13,19.40298507,10.15151515,25.76923077,0.032835821,0.298507463,3.35
1a116d1e7d5af20a32ad9d0232b6803c70f7978d,11,91,63.64,93.47593407,14.59,35.19,37.34,6.44,9.01,91,233,37.33905579,40,13,14.59227468,5.825,17.92307692,0.0472103,0.39055794,2.56043956
c1287b2f156f6963bdda82942a95288967e9422b,4,49,0,48.93408163,47.15,12.44,38.86,0.52,1.04,49,193,12.43523316,12,8,47.15025907,16.08333333,24.125,0.020725389,0.25388601,3.93877551
ef5d4cc5cd7a9d46f3e31572d97bd52423bae4e0,6,25,0,86,25,26.25,43.75,1.25,3.75,26,80,27.5,12,8,25,6.666666667,10,0.075,0.3125,2.962962963
123c4ff5313ccf709b3bc4bd3365087685440c71,8,66,75,99.89166667,31.97,44.9,21.77,1.36,0,66,147,46.2585034,6,3,31.97278912,24.5,49,0.054421769,0.448979592,2.227272727
ebdfeac0c48444c5f4fd377145b2d97e12c78cac,1,10,100,98,0,81.82,18.18,0,0,10,11,81.81818182,1,1,0,11,11,0.090909091,0.909090909,1.1
3dd2f099bd4cba1acad185a78c773972d450a899,11,97,81.82,98.64505155,20.23,29.33,39.88,10.26,2.93,97,341,30.79178886,24,10,20.23460411,14.20833333,34.1,0.032258065,0.284457478,3.515463918
f01795183fd859bc35b074c06fd58b5e6623fb03,4,21,50,100,31.51,28.77,39.73,1.37,1.37,21,73,30.1369863,6,5,31.50684932,12.16666667,14.6,0.054794521,0.287671233,3.476190476
2d621dbbe38ec756f71d3d1ff5b1f2de707330be,7,91,85.71,96.7032967,10.78,44.61,34.31,11.76,5.39,91,204,46.56862745,17,13,10.78431373,12,15.69230769,0.034313725,0.446078431,2.241758242
ca01f93cb3384006f7af5de96bc25f924ad8bd14,4,43,50,94.49604651,14.76,14.76,69,0.74,3.32,43,271,15.49815498,10,6,14.7601476,27.1,45.16666667,0.014760148,0.158671587,6.302325581
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,5,63,60,88.86603175,18.89,17.59,57.65,4.89,5.21,64,307,25.40716612,21,10,18.89250814,14.61904762,30.7,0.016286645,0.205211726,4.796875
c9c9df2ea1ddcc10cc57d4e1d92b2f8b33d94538,10,90,90,98.24677778,14.84,30.74,49.82,7.42,0.35,90,283,32.50883392,27,13,14.8409894,10.48148148,21.76923077,0.035335689,0.318021201,3.144444444
d982afe8253215b9a75464a85bb061d5d5f7975a,10,84,70,95.53107143,31.92,20.2,45.14,3.74,3.74,84,401,20.19950125,32,10,31.9201995,12.53125,40.1,0.024937656,0.209476309,4.773809524
a99c3a5ba8f7e25ea61f79dd74cb89d6d8bf8a43,7,72,57.14,96.80555556,14.38,23,58.15,5.43,0.96,72,313,23.64217252,32,12,14.37699681,9.78125,26.08333333,0.022364217,0.230031949,4.347222222
3d8d550e8b7d9a0629bdd8e0ae73f8f0ac74b1a6,6,44,83.33,97.80840909,9.33,60,28,2.67,0,46,75,60,9,8,9.333333333,8.333333333,9.375,0.08,0.586666667,1.630434783
b459886eb6e03f683c364b338a5c2f4776391dbc,7,104,71.43,96.15384615,8.04,58.29,31.16,2.51,0,104,199,58.29145729,35,16,8.040201005,5.685714286,12.4375,0.035175879,0.522613065,1.842592593
653de78f41ee12882a2cbc4177fb3c4e5c3eac28,1,5,0,0,100,0,0,0,0,5,8,0,1,1,100,8,8,0.125,0.625,1.6
add17ba1901ea9804a604aeed6ebe191d784785d,5,56,20,81.73928571,32.3,17.9,43.19,5.06,3.89,56,257,18.28793774,22,14,32.29571984,11.68181818,18.35714286,0.019455253,0.217898833,4.589285714
1c095c774d9d1d3a4ddcf533186e7146fdbf92a7,14,97,50,91.53319588,19.35,25.89,44.64,14.88,1.19,97,336,26.48809524,32,15,19.3452381,10.5,22.4,0.041666667,0.288690476,3.428571429
c757c72ff79910b22c548daf9067d6a682bdbb4b,5,70,80,94.59514286,8.51,33.51,51.6,4.79,2.13,70,188,41.4893617,20,8,8.510638298,9.4,23.5,0.026595745,0.372340426,2.685714286
d8cb6954aff8cc17b05a205c949f36b46493eb8b,6,99,66.67,96.27383838,35.79,26.23,34.43,1.64,2.46,102,366,26.2295082,15,7,35.79234973,24.4,52.28571429,0.016393443,0.270491803,3.588235294
26227f631ff63a4f02f7d69bda90131df9bab5dc,6,89,50,90.17651685,14.2,46.59,36.93,0.57,2.84,92,176,46.59090909,19,11,14.20454545,9.263157895,16,0.034090909,0.505681818,1.892473118
2e2fe98cf7d490aba85a3eba367d9512bac08ce2,9,65,44.44,92.18246154,13.16,26.32,54.39,8.33,6.14,65,228,26.31578947,34,14,13.15789474,6.705882353,16.28571429,0.039473684,0.285087719,3.507692308
014c59c6433fd764a0b08de6ffeb757eaf60aa73,9,90,66.67,88.44444444,22.61,39.7,35.68,0,2.01,90,199,40.70351759,22,12,22.61306533,9.045454545,16.58333333,0.045226131,0.452261307,2.211111111
108f1062e8ab6d51f404e7f639e781edc9ae5eb2,4,53,75,100,30.81,29.19,40,0,0,53,185,31.35135135,10,6,30.81081081,18.5,30.83333333,0.021621622,0.286486486,3.490566038
3469c710d9f5a4ef230caca3f99b1ed21411732d,8,100,62.5,90.6767,23.71,45.88,26.29,1.55,3.61,100,194,46.90721649,23,14,23.71134021,8.434782609,13.85714286,0.041237113,0.515463918,1.94
2f7bdf97a5978e8b7a4b3f69a474540c0c38498e,3,22,66.67,100,19.48,32.47,48.05,0,0,22,77,36.36363636,4,1,19.48051948,19.25,77,0.038961039,0.285714286,3.5
a832f98e370c27f9fbc8e0caec05700a96e89a4e,7,50,28.57,80.6888,20,47.5,32.5,0,0,50,80,48.75,13,7,20,6.153846154,11.42857143,0.0875,0.625,1.6
d5cc23d9ca216f0f8c6e5ada7c4e3284a3920958,3,10,0,84,46.81,19.15,34.04,0,0,10,47,19.14893617,4,4,46.80851064,11.75,11.75,0.063829787,0.212765957,4.7
61e1c151f6a90ea5a2f33930ed70e5a9f39b681f,7,84,71.43,94.57869048,16.86,47.67,31.98,1.16,2.91,84,172,51.1627907,18,12,16.86046512,9.555555556,14.33333333,0.040697674,0.488372093,2.047619048
12d6e24985ac80a581968fb1f36d699e6dd1cd33,8,68,75,95.29411765,21.19,55.93,22.03,0.85,0,68,118,55.93220339,8,3,21.18644068,14.75,39.33333333,0.06779661,0.576271186,1.735294118
0367f82909c46a900501cc32d02b913923f75314,1,3,0,63.69666667,0,8.33,66.67,25,0,3,12,8.333333333,1,1,0,12,12,0.083333333,0.25,4
8fa7abd9421e396273c3571b177340434fc132f6,4,16,0,69.3875,33.33,21.43,42.86,0,2.38,16,42,21.42857143,7,5,33.33333333,6,8.4,0.095238095,0.380952381,2.625
fbf5d7997f35a05b4f296b7b70b08866c13db856,11,91,72.73,99.8110989,16.99,44.66,35.44,3.4,1.46,91,206,47.57281553,31,14,16.99029126,6.64516129,14.71428571,0.053398058,0.441747573,2.263736264
c6e9fd605b75a5090b1879635a6db8da08b8a600,6,77,83.33,97.0725974,20.47,43.27,26.32,8.19,1.75,77,171,43.85964912,11,8,20.46783626,15.54545455,21.375,0.035087719,0.450292398,2.220779221
a576ed0ff4b19b2c864b2c489227a491ac670b84,3,12,66.67,100,33.33,51.85,14.81,0,0,12,27,51.85185185,3,2,33.33333333,9,13.5,0.111111111,0.444444444,2.25
de163edff457321dc540b375c7b316c7f9fe73cf,6,116,83.33,95.68965517,15.38,40.06,43.59,0,0.96,121,312,44.55128205,18,11,15.38461538,17.33333333,28.36363636,0.019230769,0.371794872,2.578512397
11f61032ed64123d44a372930101fd5f3877e010,16,110,62.5,95.16181818,26.49,28.31,38.96,8.57,0.78,111,385,30.90909091,43,14,26.49350649,8.953488372,27.5,0.041558442,0.285714286,3.468468468
5e5064a233c1402d302af4de9a442f32c934da4f,17,112,70.59,98.50098214,11.27,41.09,44,4.73,2.55,112,275,43.27272727,37,13,11.27272727,7.432432432,21.15384615,0.061818182,0.407272727,2.455357143
92a1cd997867a6115b3d079903e63aba8dd214cf,14,89,64.29,96.99033708,12.63,46.32,36.32,5.26,0,89,190,49.47368421,27,13,12.63157895,7.037037037,14.61538462,0.073684211,0.468421053,2.134831461
75b4f05700440a54255124cf44b8ca0d4252df85,12,120,83.33,95.371,15.65,31.96,48.7,4.57,1.52,122,460,34.56521739,38,12,15.65217391,12.10526316,38.33333333,0.026086957,0.260869565,3.739837398
5b0ac0ebdcb3aaed7a9a3aa2f9c11919ccce9555,9,73,55.56,85.20547945,19.86,40.41,35.62,0.68,4.79,73,146,41.09589041,19,10,19.8630137,7.684210526,14.6,0.061643836,0.5,2
1c3928fd78413712a00cd78e6ec020b2cfc666fa,5,42,80,92.85714286,23.48,36.52,35.65,3.48,1.74,44,115,37.39130435,16,8,23.47826087,7.1875,14.375,0.043478261,0.365217391,2.613636364
4586b41a1f104874583010a544bdd65113d2666c,9,56,44.44,94.84625,14.71,50.74,30.15,4.41,2.21,71,136,51.47058824,12,5,14.70588235,11.33333333,27.2,0.066176471,0.411764706,1.915492958
aa01429991aa756b651364d54b7b28c2bfeb6c3c,5,11,0,36.36363636,16.67,5.56,29.17,31.94,16.67,10,72,5.555555556,6,2,16.66666667,12,36,0.069444444,0.152777778,6.545454545
3d9b6ed975620e48ca0a5aee5fd19f5db1db3b18,10,74,80,97.02202703,2.88,33.33,53.91,18.11,5.76,76,243,45.67901235,19,10,2.880658436,12.78947368,24.3,0.041152263,0.304526749,3.197368421
263102b5e7fbad9de96373d99c0697d8db856bb0,1,2,0,52.63,33.33,16.67,50,16.67,0,2,6,16.66666667,1,1,33.33333333,6,6,0.166666667,0.333333333,3
50708257bf26f0b517a6fa6acaa444d13f6006fc,6,17,66.67,97.05882353,0,58.06,41.94,0,0,17,31,58.06451613,4,2,0,7.75,15.5,0.193548387,0.548387097,1.823529412
6c468e0d90bf790fd74609738544edd3f0e5c74c,11,96,72.73,99.43447917,19.22,34.88,40.21,1.78,8.9,96,281,35.58718861,29,12,19.21708185,9.689655172,23.41666667,0.039145907,0.341637011,2.927083333
62b127e475e6cafbc1906e6fa5cae8d7b4da3ceb,5,40,20,88.90775,18.49,31.09,46.22,8.4,3.36,40,119,31.93277311,8,5,18.48739496,14.875,23.8,0.042016807,0.336134454,2.975
50f17ae2d9048b293cc969aa8668b365f9773f1b,4,45,75,100,36.21,42.24,19.83,0,1.72,45,116,42.24137931,16,6,36.20689655,7.25,19.33333333,0.034482759,0.387931034,2.577777778
ff3fa2ec64294f37ae968159f810ebeda7966c51,7,34,42.86,92.30088235,21.28,31.91,41.49,7.45,0,34,94,32.9787234,7,5,21.27659574,13.42857143,18.8,0.074468085,0.361702128,2.764705882
